SRR3091918	F
SRR3091919	M
SRR3091920	M
SRR3091921	M
SRR3091922	F
SRR3091923	F
SRR3091924	F
SRR3091925	F
SRR3091926	M
SRR3091928	M
SRR3091929	M
SRR3091930	F
SRR3091931	F
SRR3091932	M
SRR3091933	M
SRR3091934	F
SRR3091935	M
SRR3091936	M
SRR3091937	F
SRR3091939	F
