SRR3091905	M
SRR3091916	M
SRR3091927	M
SRR3091938	F
SRR3091940	M
SRR3091941	F
SRR3091942	M
SRR3091943	M
SRR3091944	M
SRR3091906	M
SRR3091907	F
SRR3091908	F
SRR3091909	F
SRR3091910	M
SRR3091911	F
SRR3091912	M
SRR3091913	F
SRR3091914	M
SRR3091915	M
SRR3091917	M
